"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"null"
"exp2_legal_main"
"08/07/2026 20:14:36:700 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","treatment","targeting-mode","network-type","p0","legal-strength","legal-response-time","legal-accuracy","platform-accuracy","platform-speed","num-nodes","ba-m","ws-rewire-prob","beta0","amplification","super-ratio","lambda-weight","max-ticks","[step]","effectiveness","over-removal-rate","net-effectiveness","removal-precision","error-rate","current-pollution-rate","count-wrongly-removed","deleted-count","false-deleted"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","100","66","34","27.27272727272727","72.72727272727273","0","660","441","1176"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","100","62.9","37.1","29.85265855221012","70.14734144778988","0","629","466","1095"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","11","99.9","28.7","71.2","55.75","44.25","0.1","287","446","354"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","100","63.4","36.6","28.589500316255535","71.41049968374446","0","634","452","1129"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","100","38.9","61.1","48.62104187946885","51.37895812053116","0","389","476","503"
"122","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","100","73.8","26.200000000000003","23.596673596673597","76.4033264033264","0","738","454","1470"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","100","63.4","36.6","29.28975487115022","70.71024512884978","0","634","466","1125"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","100","30.7","69.3","53.4688995215311","46.5311004784689","0","307","447","389"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","100","67","33","26.6304347826087","73.36956521739131","0","670","441","1215"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","100","64","36","28.197130380536496","71.80286961946351","0","640","452","1151"
"122","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","100","74.4","25.599999999999994","23.175089331291478","76.82491066870853","0","744","454","1505"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","100","64.7","35.3","28.71226124460875","71.28773875539125","0","647","466","1157"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","100","33.1","66.9","51.26146788990825","48.73853211009174","0","331","447","425"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","100","40.300000000000004","59.699999999999996","47.45762711864407","52.54237288135594","0","403","476","527"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","100","68.2","31.799999999999997","26.002358490566035","73.99764150943396","0","682","441","1255"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","100","64.8","35.2","27.5609756097561","72.4390243902439","0","648","452","1188"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","100","65.3","34.7","28.157099697885197","71.8429003021148","0","653","466","1189"
"122","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","100","74.6","25.400000000000006","22.802611752887998","77.197388247112","0","746","454","1537"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","100","34.8","65.2","49.666666666666664","50.33333333333333","0","348","447","453"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","100","69.1","30.900000000000006","25.476603119584055","74.52339688041594","0","691","441","1290"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","100","42.8","57.2","45.247148288973385","54.752851711026615","0","428","476","576"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","100","65.9","34.099999999999994","26.77725118483412","73.22274881516587","0","659","452","1236"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","100","66","34","27.622999407231774","72.37700059276823","0","660","466","1221"
"122","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","100","75.4","24.599999999999994","22.40868706811451","77.5913129318855","0","754","454","1572"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","100","37.1","62.9","47.705442902881536","52.294557097118464","0","371","447","490"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","100","45.2","54.8","43.470319634703195","56.529680365296805","0","452","476","619"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","100","69.6","30.400000000000006","25","75","0","696","441","1323"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","100","66.60000000000001","33.39999999999999","26.448215330602693","73.5517846693973","0","666","452","1257"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","100","66.8","33.2","27.17201166180758","72.82798833819241","0","668","466","1249"
"122","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","100","76.2","23.799999999999997","21.996124031007753","78.00387596899225","0","762","454","1610"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","100","38.6","61.4","46.22543950361944","53.774560496380566","0","386","447","520"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","100","47.3","52.7","42.01235657546337","57.98764342453663","0","473","476","657"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","100","70.39999999999999","29.60000000000001","24.472807991120977","75.52719200887901","0","704","441","1361"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","100","67.60000000000001","32.39999999999999","25.991949396204717","74.00805060379528","0","676","452","1287"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","100","68.30000000000001","31.69999999999999","26.417233560090704","73.58276643990929","0","683","466","1298"
"122","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","100","76.7","23.299999999999997","21.63965681601525","78.36034318398475","0","767","454","1644"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","100","40.699999999999996","59.300000000000004","44.7","55.300000000000004","0","407","447","553"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","100","48.8","51.2","40.999138673557276","59.000861326442724","0","488","476","685"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","100","68.10000000000001","31.89999999999999","25.47914317925592","74.52085682074409","0","681","452","1322"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","100","69.19999999999999","30.80000000000001","25.917686318131256","74.08231368186874","0","692","466","1332"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","100","71","29","24.032697547683924","75.96730245231608","0","710","441","1394"
"122","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","100","77","23","21.354656632173093","78.6453433678269","0","770","454","1672"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","100","42","58","43.609756097560975","56.39024390243902","0","420","447","578"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","100","50.3","49.7","40.06734006734007","59.93265993265994","0","503","476","712"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","100","68.8","31.200000000000003","24.98618021006081","75.01381978993919","0","688","452","1357"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","100","71.6","28.400000000000006","23.60813704496788","76.39186295503212","0","716","441","1427"
"122","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","100","77.8","22.200000000000003","20.9120221096269","79.0879778903731","0","778","454","1717"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","100","69.6","30.400000000000006","25.506294471811714","74.49370552818829","0","696","466","1361"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","100","43.4","56.6","42.24952741020794","57.750472589792054","0","434","447","611"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","100","51.800000000000004","48.199999999999996","38.98443898443899","61.01556101556101","0","518","476","745"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","100","69","31","24.591947769314473","75.40805223068553","0","690","452","1386"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","100","72.39999999999999","27.60000000000001","23.04075235109718","76.95924764890282","0","724","441","1473"
"122","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","100","78.60000000000001","21.39999999999999","20.608261461643213","79.39173853835678","0","786","454","1749"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","100","70.5","29.5","25.13484358144552","74.86515641855448","0","705","466","1388"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","100","45.7","54.3","40.934065934065934","59.065934065934066","0","457","447","645"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","100","69.6","30.400000000000006","24.15820416889364","75.84179583110637","0","696","452","1419"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","100","53.2","46.8","37.9585326953748","62.0414673046252","0","532","476","778"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","100","73.3","26.700000000000003","22.62698819907645","77.37301180092355","0","733","441","1508"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","100","71.7","28.299999999999997","24.526315789473685","75.47368421052632","0","717","466","1434"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","100","48","52","39.45278022947926","60.54721977052074","0","480","447","686"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","100","70","30","23.640167364016737","76.35983263598327","0","700","452","1460"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","100","72.1","27.900000000000006","24.1701244813278","75.8298755186722","0","721","466","1462"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","100","55.300000000000004","44.699999999999996","36.92785104732351","63.0721489526765","0","553","476","813"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","100","74","26","22.239031770045386","77.76096822995461","0","740","441","1542"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","100","50.2","49.8","38.303341902313626","61.696658097686374","0","502","447","720"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","100","70.8","29.200000000000003","23.215202876219827","76.78479712378018","0","708","452","1495"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","100","74.9","25.099999999999994","21.842496285289748","78.15750371471026","0","749","441","1578"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","100","72.7","27.299999999999997","23.76338602753697","76.23661397246303","0","727","466","1495"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","100","56.49999999999999","43.50000000000001","36.00605143721634","63.993948562783665","0","565","476","846"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","100","52.2","47.8","36.972704714640194","63.0272952853598","0","522","447","762"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","100","71.5","28.5","22.874493927125506","77.1255060728745","0","715","452","1524"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","100","74.3","25.700000000000003","23.253493013972058","76.74650698602794","0","743","466","1538"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","100","75.3","24.700000000000003","21.56479217603912","78.43520782396088","0","753","441","1604"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","100","58.4","41.6","35.15509601181684","64.84490398818316","0","584","476","878"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","100","71.89999999999999","28.10000000000001","22.487562189054728","77.51243781094527","0","719","452","1558"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","100","52.900000000000006","47.099999999999994","35.96138374899437","64.03861625100564","0","529","447","796"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","100","75.9","24.099999999999994","21.171387421987518","78.82861257801248","0","759","441","1642"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","100","75","25","22.865554465161924","77.13444553483808","0","750","466","1572"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","100","59.5","40.5","34.195402298850574","65.80459770114942","0","595","476","916"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","100","54","46","35.14150943396226","64.85849056603774","0","540","447","825"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","100","72.89999999999999","27.10000000000001","22.167729279058364","77.83227072094164","0","729","452","1587"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","100","76.4","23.599999999999994","20.851063829787233","79.14893617021276","0","764","441","1674"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","100","75.6","24.400000000000006","22.47949831162566","77.52050168837434","0","756","466","1607"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","100","61.3","38.7","33.078526754690756","66.92147324530924","0","613","476","963"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","100","73.6","26.400000000000006","21.804148576941632","78.19585142305837","0","736","452","1621"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","100","54.50000000000001","45.49999999999999","34.43759630200308","65.56240369799691","0","545","447","851"
"124","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","100","77","23","20.473537604456823","79.52646239554318","0","770","441","1713"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","100","76.4","23.599999999999994","22.095779990516835","77.90422000948317","0","764","466","1643"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","100","73.9","26.099999999999994","21.452301850972948","78.54769814902706","0","739","452","1655"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","70","0","70","0","0","30","0","0","0"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","100","62.9","37.1","32.205683355886336","67.79431664411368","0","629","476","1002"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","100","55.900000000000006","44.099999999999994","33.50824587706147","66.49175412293853","0","559","447","887"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","100","76.8","23.200000000000003","21.785881252921925","78.21411874707807","0","768","466","1673"
"123","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","100","74.3","25.700000000000003","21.151146467009827","78.84885353299018","0","743","452","1685"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","100","57.599999999999994","42.400000000000006","32.62773722627737","67.37226277372262","0","576","447","923"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","100","63.5","36.5","31.66999334664005","68.33000665335994","0","635","476","1027"
"125","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","100","77.3","22.700000000000003","21.435142594296227","78.56485740570378","0","773","466","1708"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","88","2","86","92.5925925925926","7.4074074074074066","12","20","250","20"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","100","58.599999999999994","41.400000000000006","31.8830242510699","68.1169757489301","0","586","447","955"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","100","64.4","35.599999999999994","31.009771986970687","68.99022801302932","0","644","476","1059"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","92.8","5.4","87.39999999999999","85.25469168900804","14.745308310991955","7.199999999999999","54","318","55"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","100","59.699999999999996","40.300000000000004","31.020124913254683","68.97987508674531","0","597","447","994"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","95.6","7.9","87.69999999999999","81.63265306122449","18.367346938775512","4.3999999999999995","79","360","81"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","100","64.8","35.2","30.069488313329124","69.93051168667088","0","648","476","1107"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","100","60.9","39.1","30.182309250506417","69.8176907494936","0","609","447","1034"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","100","65.8","34.2","29.43722943722944","70.56277056277057","0","658","476","1141"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","100","62.2","37.8","29.369250985545335","70.63074901445466","0","622","447","1075"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","97.3","11.700000000000001","85.6","75.8893280632411","24.110671936758894","2.7","117","384","122"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","100","67","33","28.761329305135952","71.23867069486406","0","670","476","1179"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","100","63.6","36.4","28.820116054158607","71.1798839458414","0","636","447","1104"
"129","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","70","0","70","0","0","30","0","0","0"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","98.9","14.7","84.2","72.12230215827337","27.87769784172662","1.0999999999999999","147","401","155"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","100","67.60000000000001","32.39999999999999","28.18235642391948","71.81764357608053","0","676","476","1213"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","100","64.2","35.8","28.237523689197726","71.76247631080227","0","642","447","1136"
"129","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","87.8","2.1999999999999997","85.6","91.82156133828995","8.178438661710038","12.2","22","247","22"
"130","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","70","0","70","0","0","30","0","0","0"
"131","legal","targeted","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","70","0","70","0","0","30","0","0","0"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","6","99.3","17.9","81.4","67.21854304635761","32.78145695364238","0.7000000000000001","179","406","198"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","100","64.9","35.099999999999994","27.59259259259259","72.4074074074074","0","649","447","1173"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","7","99.6","21","78.6","63.565891472868216","36.434108527131784","0.4","210","410","235"
"131","legal","targeted","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","87.1","2","85.1","92.88256227758008","7.11743772241993","12.9","20","261","20"
"131","legal","targeted","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","83.1","2","81.1","92.88256227758008","7.11743772241993","16.900000000000002","20","261","20"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","100","65.3","34.7","27.123786407766993","72.87621359223301","0","653","447","1201"
"130","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","88.2","2","86.2","93.05555555555556","6.944444444444445","11.799999999999999","20","268","20"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","100","68.60000000000001","31.39999999999999","27.546296296296298","72.45370370370371","0","686","476","1252"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","8","99.8","24","75.8","60.204081632653065","39.795918367346935","0.2","240","413","273"
"129","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","93.5","4.9","88.6","86.4","13.600000000000001","6.5","49","324","51"
"131","legal","targeted","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","75.5","2","73.5","92.88256227758008","7.11743772241993","24.5","20","261","20"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","100","66.10000000000001","33.89999999999999","26.6388557806913","73.3611442193087","0","661","447","1231"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","100","69.5","30.5","27.122507122507123","72.87749287749288","0","695","476","1279"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","9","99.9","26.900000000000002","73","57.340720221606645","42.65927977839335","0.1","269","414","308"
"130","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","93.2","5.6000000000000005","87.60000000000001","86.13861386138613","13.861386138613863","6.800000000000001","56","348","56"
"131","legal","targeted","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","67.9","2","65.9","92.88256227758008","7.11743772241993","32.1","20","261","20"
"129","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","95.7","6.9","88.8","82.82352941176471","17.176470588235293","4.3","69","352","73"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","100","70.3","29.700000000000003","26.681614349775785","73.31838565022422","0","703","476","1308"
"130","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","95.5","8.200000000000001","87.3","81.6631130063966","18.336886993603414","4.5","82","383","86"
"131","legal","targeted","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","60.4","2","58.4","92.88256227758008","7.11743772241993","39.6","20","261","20"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","100","66.9","33.099999999999994","26.217008797653957","73.78299120234604","0","669","447","1258"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","10","99.9","29.5","70.4","54.761904761904766","45.23809523809524","0.1","295","414","342"
"129","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","97.1","10.5","86.6","76.81159420289855","23.18840579710145","2.9000000000000004","105","371","112"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","100","70.89999999999999","29.10000000000001","26.269315673289185","73.73068432671081","0","709","476","1336"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","100","67.30000000000001","32.69999999999999","25.704427832087408","74.2955721679126","0","673","447","1292"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","11","99.9","31.900000000000002","68","52.40506329113924","47.59493670886076","0.1","319","414","376"
"130","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","97.8","12","85.8","76.53631284916202","23.463687150837988","2.1999999999999997","120","411","126"
"131","legal","targeted","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","6","84.7","3.3000000000000003","81.4","94.73684210526315","5.263157894736842","15.299999999999999","33","594","33"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","100","68.5","31.5","25.05605381165919","74.9439461883408","0","685","447","1337"
"129","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","97.8","13.700000000000001","84.1","72.10626185958255","27.893738140417458","2.1999999999999997","137","380","147"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","100","71.89999999999999","28.10000000000001","25.729729729729726","74.27027027027026","0","719","476","1374"
"130","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","98.5","14.499999999999998","84","73.1833910034602","26.81660899653979","1.5","145","423","155"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","100","33.900000000000006","66.1","50.24213075060533","49.75786924939467","0","339","415","411"
"131","legal","targeted","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","7","80.8","3.3000000000000003","77.5","94.73684210526315","5.263157894736842","19.2","33","594","33"
"129","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","6","98.7","16.900000000000002","81.8","68.16608996539793","31.833910034602077","1.3","169","394","184"
"127","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","100","69.3","30.700000000000003","24.682495858641634","75.31750414135836","0","693","447","1364"
"126","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","100","72.6","27.400000000000006","25.3056884635832","74.6943115364168","0","726","476","1405"
"128","legal","targeted","BA","30","70","1","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","100","36.6","63.4","47.86620530565167","52.133794694348325","0","366","415","452"
