"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"null"
"exp7b_scale-check(b)"
"08/07/2026 20:17:48:684 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","treatment","targeting-mode","network-type","p0","num-nodes","legal-strength","legal-response-time","legal-accuracy","platform-accuracy","platform-speed","ba-m","ws-rewire-prob","beta0","amplification","super-ratio","lambda-weight","max-ticks","[step]","effectiveness","over-removal-rate","net-effectiveness","removal-precision","error-rate","current-pollution-rate","count-wrongly-removed","deleted-count","false-deleted","mean-degree","max-degree","degree-sd","count-isolates","mean-super-degree","legal-load","audit-load"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","13","75.12","6.02","69.10000000000001","93.6657131181038","6.334286881896199","24.88","301","4584","310","3.9988","164","5.960226792722297","0","47.94","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","2","85.44","2.42","83.02","91.6030534351145","8.396946564885496","14.56","121","1320","121","3.9988","195","6.35837120156318","0","48.8","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","17","80.08","8.04","72.03999999999999","93.51967520299813","6.480324797001874","19.919999999999998","402","5989","415","3.9988","228","6.290939019156828","0","45.78","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","17","81.32","7.02","74.3","94.1965678627145","5.803432137285491","18.68","351","6038","372","3.9988","130","5.7955773054340165","0","47.64","3500","3750"
"42","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","47","79.14","15.5","63.64","95.12236670262904","4.877633297370961","20.86","775","16752","859","3.9988","194","6.408947923231881","0","49.98","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","14","67.68","6.02","61.66000000000001","93.6657131181038","6.334286881896199","32.32","301","4584","310","3.9988","164","5.960226792722343","0","47.94","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","18","73.12","8.04","65.08000000000001","93.51967520299813","6.480324797001874","26.88","402","5989","415","3.9988","228","6.290939019156854","0","45.78","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","3","79.56","2.42","77.14","91.6030534351145","8.396946564885496","20.44","121","1320","121","3.9988","195","6.358371201563226","0","48.8","3500","3750"
"42","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","48","71.94","15.5","56.44","95.12236670262904","4.877633297370961","28.060000000000002","775","16752","859","3.9988","194","6.408947923231814","0","49.98","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","18","73.74","7.02","66.72","94.1965678627145","5.803432137285491","26.26","351","6038","372","3.9988","130","5.795577305434009","0","47.64","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","35","57.54","11.899999999999999","45.64","94.65835369449827","5.341646305501727","42.46","595","11235","634","3.9988","273","6.390975471201275","0","45.22","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","4","71.4","2.42","68.98","91.6030534351145","8.396946564885496","28.599999999999998","121","1320","121","3.9988","195","6.3583712015632505","0","48.8","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","15","59.28","6.02","53.260000000000005","93.6657131181038","6.334286881896199","40.72","301","4584","310","3.9988","164","5.96022679272232","0","47.94","3500","3750"
"42","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","49","63.440000000000005","15.5","47.940000000000005","95.12236670262904","4.877633297370961","36.559999999999995","775","16752","859","3.9988","194","6.408947923231855","0","49.98","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","64.94","8.04","56.9","93.51967520299813","6.480324797001874","35.06","402","5989","415","3.9988","228","6.290939019156818","0","45.78","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","65.92","7.02","58.900000000000006","94.1965678627145","5.803432137285491","34.08","351","6038","372","3.9988","130","5.79557730543397","0","47.64","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","36","83.26","13.420000000000002","69.84","94.71604215456675","5.283957845433256","16.74","671","12942","722","3.9988","273","6.390975471201197","0","45.22","3500","3750"
"42","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","50","55","15.5","39.5","95.12236670262904","4.877633297370961","45","775","16752","859","3.9988","194","6.408947923231861","0","49.98","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","5","62.72","2.42","60.3","91.6030534351145","8.396946564885496","37.28","121","1320","121","3.9988","195","6.358371201563234","0","48.8","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","20","56.64","8.04","48.6","93.51967520299813","6.480324797001874","43.36","402","5989","415","3.9988","228","6.290939019156814","0","45.78","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","16","84.5","7.86","76.64","93.88090963494913","6.119090365050868","15.5","393","6275","409","3.9988","164","5.960226792722343","0","47.94","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","20","57.7","7.02","50.68000000000001","94.1965678627145","5.803432137285491","42.3","351","6038","372","3.9988","130","5.7955773054340405","0","47.64","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","37","79.72","13.420000000000002","66.3","94.71604215456675","5.283957845433256","20.28","671","12942","722","3.9988","273","6.390975471201215","0","45.22","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","17","81.4","7.86","73.54","93.88090963494913","6.119090365050868","18.6","393","6275","409","3.9988","164","5.9602267927223656","0","47.94","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","21","83","9.5","73.5","93.90943488343709","6.09056511656292","17","475","7694","499","3.9988","228","6.290939019156804","0","45.78","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","38","74.08","13.420000000000002","60.66","94.71604215456675","5.283957845433256","25.919999999999998","671","12942","722","3.9988","273","6.390975471201235","0","45.22","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","21","84.06","8.24","75.82000000000001","94.59525258673159","5.404747413268411","15.939999999999998","412","7771","444","3.9988","130","5.7955773054340005","0","47.64","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","18","75.28","7.86","67.42","93.88090963494913","6.119090365050868","24.72","393","6275","409","3.9988","164","5.96022679272238","0","47.94","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","6","85.6","4.12","81.47999999999999","93.2667525773196","6.733247422680412","14.399999999999999","206","2895","209","3.9988","195","6.358371201563235","0","48.8","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","39","66.18","13.420000000000002","52.760000000000005","94.71604215456675","5.283957845433256","33.82","671","12942","722","3.9988","273","6.390975471201225","0","45.22","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","78.92","9.5","69.42","93.90943488343709","6.09056511656292","21.08","475","7694","499","3.9988","228","6.290939019156848","0","45.78","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","67.44","7.86","59.58","93.88090963494913","6.119090365050868","32.56","393","6275","409","3.9988","164","5.960226792722306","0","47.94","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","40","57.84","13.420000000000002","44.42","94.71604215456675","5.283957845433256","42.16","671","12942","722","3.9988","273","6.390975471201234","0","45.22","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","80.42","8.24","72.18","94.59525258673159","5.404747413268411","19.580000000000002","412","7771","444","3.9988","130","5.795577305434019","0","47.64","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","7","82.56","4.12","78.44","93.2667525773196","6.733247422680412","17.44","206","2895","209","3.9988","195","6.358371201563253","0","48.8","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","72.1","9.5","62.599999999999994","93.90943488343709","6.09056511656292","27.900000000000002","475","7694","499","3.9988","228","6.290939019156767","0","45.78","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","20","59.32","7.86","51.46","93.88090963494913","6.119090365050868","40.68","393","6275","409","3.9988","164","5.960226792722333","0","47.94","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","74.3","8.24","66.06","94.59525258673159","5.404747413268411","25.7","412","7771","444","3.9988","130","5.795577305434007","0","47.64","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","41","83.7","14.899999999999999","68.80000000000001","94.71881060116354","5.2811893988364575","16.3","745","14653","817","3.9988","273","6.390975471201294","0","45.22","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","63.98","9.5","54.48","93.90943488343709","6.09056511656292","36.02","475","7694","499","3.9988","228","6.290939019156802","0","45.78","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","8","75.75999999999999","4.12","71.63999999999999","93.2667525773196","6.733247422680412","24.240000000000002","206","2895","209","3.9988","195","6.358371201563201","0","48.8","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","25","55.34","9.5","45.84","93.90943488343709","6.09056511656292","44.66","475","7694","499","3.9988","228","6.290939019156861","0","45.78","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","42","80.82","14.899999999999999","65.91999999999999","94.71881060116354","5.2811893988364575","19.18","745","14653","817","3.9988","273","6.390975471201249","0","45.22","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","21","84.25999999999999","9.36","74.89999999999999","94.13510625667814","5.864893743321857","15.740000000000002","468","7929","494","3.9988","164","5.960226792722332","0","47.94","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","65.94","8.24","57.699999999999996","94.59525258673159","5.404747413268411","34.06","412","7771","444","3.9988","130","5.795577305433973","0","47.64","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","9","67.78","4.12","63.660000000000004","93.2667525773196","6.733247422680412","32.22","206","2895","209","3.9988","195","6.358371201563243","0","48.8","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","22","81.18","9.36","71.82000000000001","94.13510625667814","5.864893743321857","18.82","468","7929","494","3.9988","164","5.960226792722308","0","47.94","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","43","74.3","14.899999999999999","59.4","94.71881060116354","5.2811893988364575","25.7","745","14653","817","3.9988","273","6.390975471201275","0","45.22","3500","3750"
"48","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","0","70","0","70","0","0","30","0","0","0","3.9988","225","6.224511825797624","0","47.62","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","26","82.38","11.020000000000001","71.36","94.18975483356587","5.810245166434124","17.62","551","9451","583","3.9988","228","6.290939019156846","0","45.78","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","25","57.22","8.24","48.98","94.59525258673159","5.404747413268411","42.78","412","7771","444","3.9988","130","5.795577305433973","0","47.64","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","44","66.62","14.899999999999999","51.720000000000006","94.71881060116354","5.2811893988364575","33.379999999999995","745","14653","817","3.9988","273","6.390975471201275","0","45.22","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","23","74.74000000000001","9.36","65.38000000000001","94.13510625667814","5.864893743321857","25.259999999999998","468","7929","494","3.9988","164","5.960226792722316","0","47.94","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","10","59.18","4.12","55.06","93.2667525773196","6.733247422680412","40.82","206","2895","209","3.9988","195","6.3583712015632035","0","48.8","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","45","57.62","14.899999999999999","42.72","94.71881060116354","5.2811893988364575","42.38","745","14653","817","3.9988","273","6.3909754712012","0","45.22","3500","3750"
"48","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","1","88.54","2.04","86.5","92.79661016949152","7.203389830508475","11.459999999999999","102","1314","102","3.9988","225","6.22451182579763","0","47.62","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","26","83.46000000000001","9.58","73.88000000000001","94.76633643550485","5.233663564495147","16.54","479","9470","523","3.9988","130","5.795577305434018","0","47.64","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","24","66.4","9.36","57.040000000000006","94.13510625667814","5.864893743321857","33.6","468","7929","494","3.9988","164","5.960226792722348","0","47.94","3500","3750"
"48","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","2","85.92","2.04","83.88","92.79661016949152","7.203389830508475","14.08","102","1314","102","3.9988","225","6.224511825797626","0","47.62","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","25","58.76","9.36","49.4","94.13510625667814","5.864893743321857","41.24","468","7929","494","3.9988","164","5.960226792722324","0","47.94","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","46","83.8","16.18","67.62","94.83646888567294","5.163531114327062","16.2","809","16383","892","3.9988","273","6.390975471201184","0","45.22","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","11","84.12","5.62","78.5","94.02117500518995","5.978824994810047","15.879999999999999","281","4529","288","3.9988","195","6.358371201563223","0","48.8","3500","3750"
"48","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","3","79.76","2.04","77.72","92.79661016949152","7.203389830508475","20.24","102","1314","102","3.9988","225","6.224511825797625","0","47.62","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","47","80.74000000000001","16.18","64.56","94.83646888567294","5.163531114327062","19.259999999999998","809","16383","892","3.9988","273","6.390975471201202","0","45.22","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","26","84.14","10.86","73.28","94.31516936671575","5.684830633284242","15.86","543","9606","579","3.9988","164","5.960226792722344","0","47.94","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","27","78.6","11.020000000000001","67.58","94.18975483356587","5.810245166434124","21.4","551","9451","583","3.9988","228","6.290939019156839","0","45.78","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","12","80.72","5.62","75.1","94.02117500518995","5.978824994810047","19.28","281","4529","288","3.9988","195","6.358371201563208","0","48.8","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","48","74.53999999999999","16.18","58.35999999999999","94.83646888567294","5.163531114327062","25.46","809","16383","892","3.9988","273","6.390975471201196","0","45.22","3500","3750"
"48","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","4","71.78","2.04","69.74","92.79661016949152","7.203389830508475","28.22","102","1314","102","3.9988","225","6.224511825797697","0","47.62","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","27","80.22","9.58","70.64","94.76633643550485","5.233663564495147","19.78","479","9470","523","3.9988","130","5.795577305433981","0","47.64","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","13","74.12","5.62","68.5","94.02117500518995","5.978824994810047","25.88","281","4529","288","3.9988","195","6.358371201563246","0","48.8","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","28","72.32","11.020000000000001","61.29999999999999","94.18975483356587","5.810245166434124","27.68","551","9451","583","3.9988","228","6.29093901915677","0","45.78","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","49","67.06","16.18","50.88","94.83646888567294","5.163531114327062","32.940000000000005","809","16383","892","3.9988","273","6.390975471201249","0","45.22","3500","3750"
"48","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","5","63.66","2.04","61.62","92.79661016949152","7.203389830508475","36.34","102","1314","102","3.9988","225","6.224511825797668","0","47.62","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","28","73.48","9.58","63.900000000000006","94.76633643550485","5.233663564495147","26.52","479","9470","523","3.9988","130","5.795577305434013","0","47.64","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","29","63.82","11.020000000000001","52.8","94.18975483356587","5.810245166434124","36.18","551","9451","583","3.9988","228","6.29093901915685","0","45.78","3500","3750"
"43","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","50","58.86","16.18","42.68","94.83646888567294","5.163531114327062","41.14","809","16383","892","3.9988","273","6.390975471201234","0","45.22","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","14","66.1","5.62","60.48","94.02117500518995","5.978824994810047","33.900000000000006","281","4529","288","3.9988","195","6.358371201563266","0","48.8","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","27","80.74000000000001","10.86","69.88000000000001","94.31516936671575","5.684830633284242","19.259999999999998","543","9606","579","3.9988","164","5.960226792722353","0","47.94","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","29","65.78","9.58","56.2","94.76633643550485","5.233663564495147","34.22","479","9470","523","3.9988","130","5.7955773054340005","0","47.64","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","30","55.5","11.020000000000001","44.48","94.18975483356587","5.810245166434124","44.5","551","9451","583","3.9988","228","6.290939019156752","0","45.78","3500","3750"
"48","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","6","85.72","4.02","81.7","93.35732984293193","6.642670157068063","14.280000000000001","201","2853","203","3.9988","225","6.224511825797646","0","47.62","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","31","83.02","12.379999999999999","70.64","94.40753511058784","5.5924648894121605","16.98","619","11226","665","3.9988","228","6.290939019156859","0","45.78","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","30","57.62","9.58","48.04","94.76633643550485","5.233663564495147","42.38","479","9470","523","3.9988","130","5.7955773054340245","0","47.64","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","28","73.84","10.86","62.980000000000004","94.31516936671575","5.684830633284242","26.16","543","9606","579","3.9988","164","5.960226792722315","0","47.94","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","15","57.16","5.62","51.54","94.02117500518995","5.978824994810047","42.84","281","4529","288","3.9988","195","6.35837120156327","0","48.8","3500","3750"
"48","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","7","82.84","4.02","78.82000000000001","93.35732984293193","6.642670157068063","17.16","201","2853","203","3.9988","225","6.224511825797609","0","47.62","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","32","79.66","12.379999999999999","67.28","94.40753511058784","5.5924648894121605","20.34","619","11226","665","3.9988","228","6.290939019156836","0","45.78","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","31","83.58","11.219999999999999","72.36","94.7934304097528","5.206569590247207","16.42","561","11197","615","3.9988","130","5.795577305433997","0","47.64","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","29","65.18","10.86","54.32000000000001","94.31516936671575","5.684830633284242","34.82","543","9606","579","3.9988","164","5.960226792722336","0","47.94","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","33","72.74","12.379999999999999","60.36","94.40753511058784","5.5924648894121605","27.26","619","11226","665","3.9988","228","6.290939019156831","0","45.78","3500","3750"
"48","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","8","76.7","4.02","72.68","93.35732984293193","6.642670157068063","23.3","201","2853","203","3.9988","225","6.2245118257976335","0","47.62","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","16","83.3","7.180000000000001","76.11999999999999","94.37878787878789","5.621212121212121","16.7","359","6229","371","3.9988","195","6.358371201563229","0","48.8","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","32","80.38","11.219999999999999","69.16","94.7934304097528","5.206569590247207","19.62","561","11197","615","3.9988","130","5.795577305434015","0","47.64","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","30","56.7","10.86","45.84","94.31516936671575","5.684830633284242","43.3","543","9606","579","3.9988","164","5.960226792722313","0","47.94","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","34","64.6","12.379999999999999","52.22","94.40753511058784","5.5924648894121605","35.4","619","11226","665","3.9988","228","6.290939019156843","0","45.78","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","17","79.6","7.180000000000001","72.41999999999999","94.37878787878789","5.621212121212121","20.4","359","6229","371","3.9988","195","6.358371201563201","0","48.8","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","33","73.86","11.219999999999999","62.64","94.7934304097528","5.206569590247207","26.14","561","11197","615","3.9988","130","5.7955773054339765","0","47.64","3500","3750"
"48","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","9","68.7","4.02","64.68","93.35732984293193","6.642670157068063","31.3","201","2853","203","3.9988","225","6.224511825797678","0","47.62","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","34","66.12","11.219999999999999","54.900000000000006","94.7934304097528","5.206569590247207","33.879999999999995","561","11197","615","3.9988","130","5.795577305434013","0","47.64","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","31","82.96000000000001","12.32","70.64000000000001","94.44628922463887","5.5537107753611155","17.04","616","11377","669","3.9988","164","5.960226792722346","0","47.94","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","18","72.64","7.180000000000001","65.46","94.37878787878789","5.621212121212121","27.36","359","6229","371","3.9988","195","6.358371201563263","0","48.8","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","35","56.3","12.379999999999999","43.92","94.40753511058784","5.5924648894121605","43.7","619","11226","665","3.9988","228","6.2909390191568235","0","45.78","3500","3750"
"49","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","0","70","0","70","0","0","30","0","0","0","3.9988","146","5.87721931710746","0","47.14","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","32","79.42","12.32","67.1","94.44628922463887","5.5537107753611155","20.580000000000002","616","11377","669","3.9988","164","5.960226792722364","0","47.94","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","35","57.84","11.219999999999999","46.620000000000005","94.7934304097528","5.206569590247207","42.16","561","11197","615","3.9988","130","5.795577305434032","0","47.64","3500","3750"
"48","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","10","59.86","4.02","55.84","93.35732984293193","6.642670157068063","40.14","201","2853","203","3.9988","225","6.22451182579771","0","47.62","3500","3750"
"47","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","19","64.58","7.180000000000001","57.4","94.37878787878789","5.621212121212121","35.42","359","6229","371","3.9988","195","6.358371201563231","0","48.8","3500","3750"
"46","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","33","72.03999999999999","12.32","59.71999999999999","94.44628922463887","5.5537107753611155","27.96","616","11377","669","3.9988","164","5.960226792722328","0","47.94","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","36","83.26","13.8","69.46000000000001","94.48290940893521","5.517090591064791","16.74","690","12964","757","3.9988","228","6.290939019156787","0","45.78","3500","3750"
"49","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","1","88.72","1.96","86.76","93.14685314685315","6.853146853146853","11.28","98","1332","98","3.9988","146","5.8772193171074845","0","47.14","3500","3750"
"44","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","36","83.58","12.659999999999998","70.92","94.84725800515275","5.152741994847259","16.42","633","12885","700","3.9988","130","5.795577305434004","0","47.64","3500","3750"
"45","legal","targeted","BA","30","5000","70","5","95","80","75","2","0.1","0.1","0.5","1","1","50","37","80.1","13.8","66.3","94.48290940893521","5.517090591064791","19.900000000000002","690","12964","757","3.9988","228","6.290939019156771","0","45.78","3500","3750"
