"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"null"
"exp4_2*2"
"08/07/2026 20:15:49:245 +0800"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","treatment","targeting-mode","network-type","p0","legal-strength","legal-response-time","legal-accuracy","platform-accuracy","platform-speed","num-nodes","ba-m","ws-rewire-prob","beta0","amplification","super-ratio","lambda-weight","max-ticks","[step]","effectiveness","over-removal-rate","net-effectiveness","removal-precision","error-rate","current-pollution-rate","count-wrongly-removed","deleted-count","false-deleted"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","72.1","3.9","68.19999999999999","96.83544303797468","3.1645569620253164","27.900000000000002","39","1224","40"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","9","51.6","2.6","49","96.9010727056019","3.098927294398093","48.4","26","813","26"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","73.2","6","67.2","96.44314868804665","3.5568513119533525","26.8","60","1654","61"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","62.7","3.9","58.800000000000004","96.83544303797468","3.1645569620253164","37.3","39","1224","40"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","64.30000000000001","6","58.30000000000001","96.44314868804665","3.5568513119533525","35.699999999999996","60","1654","61"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","54.4","3.9","50.5","96.83544303797468","3.1645569620253164","45.6","39","1224","40"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","10","43.00000000000001","2.6","40.400000000000006","96.9010727056019","3.098927294398093","56.99999999999999","26","813","26"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","43.89999999999999","3.9","39.99999999999999","96.83544303797468","3.1645569620253164","56.10000000000001","39","1224","40"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","50","0","50","0","0","50","0","0","0"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","44.39999999999999","9.8","34.599999999999994","96.33620689655173","3.6637931034482754","55.60000000000001","98","2682","102"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","11","80.9","3.2","77.7","97.54224270353302","2.457757296466974","19.1","32","1270","32"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","55.6","6","49.6","96.44314868804665","3.5568513119533525","44.4","60","1654","61"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","69.9","8.200000000000001","61.7","96.49871904355251","3.5012809564474807","30.099999999999998","82","2260","82"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","80.3","5.2","75.1","96.83470105509964","3.1652989449003512","19.7","52","1652","54"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","1","80.8","1.7000000000000002","79.1","95.7286432160804","4.271356783919598","19.2","17","381","17"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","47.4","6","41.4","96.44314868804665","3.5568513119533525","52.6","60","1654","61"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","73.5","3.2","70.3","97.54224270353302","2.457757296466974","26.5","32","1270","32"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","73.7","5.2","68.5","96.83470105509964","3.1652989449003512","26.3","52","1652","54"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","2","74.2","1.7000000000000002","72.5","95.7286432160804","4.271356783919598","25.8","17","381","17"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","78.6","10.100000000000001","68.5","96.6541588492808","3.3458411507192","21.4","101","3091","107"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","63.4","3.2","60.199999999999996","97.54224270353302","2.457757296466974","36.6","32","1270","32"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","62.7","5.2","57.5","96.83470105509964","3.1652989449003512","37.3","52","1652","54"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","79.4","6.800000000000001","72.60000000000001","96.559849198869","3.4401508011310082","20.599999999999998","68","2049","73"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","60.4","8.200000000000001","52.199999999999996","96.49871904355251","3.5012809564474807","39.6","82","2260","82"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","3","65","1.7000000000000002","63.3","95.7286432160804","4.271356783919598","35","17","381","17"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","73.1","6.800000000000001","66.3","96.559849198869","3.4401508011310082","26.900000000000002","68","2049","73"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","71.1","10.100000000000001","60.99999999999999","96.6541588492808","3.3458411507192","28.9","101","3091","107"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","52.900000000000006","3.2","49.7","97.54224270353302","2.457757296466974","47.099999999999994","32","1270","32"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","4","57.5","1.7000000000000002","55.8","95.7286432160804","4.271356783919598","42.5","17","381","17"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","64","6.800000000000001","57.2","96.559849198869","3.4401508011310082","36","68","2049","73"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","54.199999999999996","5.2","48.99999999999999","96.83470105509964","3.1652989449003512","45.800000000000004","52","1652","54"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","50.9","8.200000000000001","42.699999999999996","96.49871904355251","3.5012809564474807","49.1","82","2260","82"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","61.4","10.100000000000001","51.3","96.6541588492808","3.3458411507192","38.6","101","3091","107"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","5","48.5","1.7000000000000002","46.8","95.7286432160804","4.271356783919598","51.5","17","381","17"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","56.5","6.800000000000001","49.7","96.559849198869","3.4401508011310082","43.5","68","2049","73"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","44.8","3.2","41.599999999999994","97.54224270353302","2.457757296466974","55.2","32","1270","32"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","45.099999999999994","5.2","39.89999999999999","96.83470105509964","3.1652989449003512","54.900000000000006","52","1652","54"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","6","79.5","3.1","76.4","96.13466334164589","3.865336658354115","20.5","31","771","31"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","42.1","8.200000000000001","33.9","96.49871904355251","3.5012809564474807","57.9","82","2260","82"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","51.9","10.100000000000001","41.8","96.6541588492808","3.3458411507192","48.1","101","3091","107"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","49.5","6.800000000000001","42.7","96.559849198869","3.4401508011310082","50.5","68","2049","73"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","79.5","5.3","74.2","96.90898683457355","3.091013165426445","20.5","53","1693","54"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","7","71.7","3.1","68.60000000000001","96.13466334164589","3.865336658354115","28.299999999999997","31","771","31"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","42.900000000000006","10.100000000000001","32.800000000000004","96.6541588492808","3.3458411507192","57.099999999999994","101","3091","107"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","78.5","6.6000000000000005","71.9","96.77117454375292","3.2288254562470753","21.5","66","2068","69"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","72.5","5.3","67.2","96.90898683457355","3.091013165426445","27.500000000000004","53","1693","54"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","8","62.8","3.1","59.699999999999996","96.13466334164589","3.865336658354115","37.2","31","771","31"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","77.4","9.1","68.30000000000001","96.69658886894076","3.3034111310592458","22.6","91","2693","92"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","79.9","8.7","71.2","96.36650868878357","3.6334913112164293","20.1","87","2440","92"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","69.9","6.6000000000000005","63.300000000000004","96.77117454375292","3.2288254562470753","30.099999999999998","66","2068","69"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","9","53.9","3.1","50.8","96.13466334164589","3.865336658354115","46.1","31","771","31"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","61.6","5.3","56.300000000000004","96.90898683457355","3.091013165426445","38.4","53","1693","54"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","75.5","11","64.5","96.79734953064604","3.202650469353948","24.5","110","3506","116"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","70.3","9.1","61.199999999999996","96.69658886894076","3.3034111310592458","29.7","91","2693","92"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","70.8","8.7","62.099999999999994","96.36650868878357","3.6334913112164293","29.2","87","2440","92"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","10","44.8","3.1","41.699999999999996","96.13466334164589","3.865336658354115","55.2","31","771","31"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","51.5","5.3","46.2","96.90898683457355","3.091013165426445","48.5","53","1693","54"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","66.9","11","55.900000000000006","96.79734953064604","3.202650469353948","33.1","110","3506","116"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","59.699999999999996","6.6000000000000005","53.099999999999994","96.77117454375292","3.2288254562470753","40.300000000000004","66","2068","69"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","62.9","8.7","54.2","96.36650868878357","3.6334913112164293","37.1","87","2440","92"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","11","80","4.3999999999999995","75.6","96.43146796431468","3.5685320356853207","20","44","1189","44"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","52.5","8.7","43.8","96.36650868878357","3.6334913112164293","47.5","87","2440","92"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","43.400000000000006","5.3","38.10000000000001","96.90898683457355","3.091013165426445","56.599999999999994","53","1693","54"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","50","6.6000000000000005","43.4","96.77117454375292","3.2288254562470753","50","66","2068","69"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","61.9","9.1","52.8","96.69658886894076","3.3034111310592458","38.1","91","2693","92"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","12","74.1","4.3999999999999995","69.69999999999999","96.43146796431468","3.5685320356853207","25.900000000000002","44","1189","44"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","41.6","6.6000000000000005","35","96.77117454375292","3.2288254562470753","58.4","66","2068","69"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","44.39999999999999","8.7","35.69999999999999","96.36650868878357","3.6334913112164293","55.60000000000001","87","2440","92"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","13","65.30000000000001","4.3999999999999995","60.90000000000001","96.43146796431468","3.5685320356853207","34.699999999999996","44","1189","44"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","57.5","11","46.5","96.79734953064604","3.202650469353948","42.5","110","3506","116"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","78.7","6.2","72.5","97.0615243342516","2.938475665748393","21.3","62","2114","64"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","72","6.2","65.8","97.0615243342516","2.938475665748393","28.000000000000004","62","2114","64"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","79.5","9.8","69.7","96.50655021834062","3.4934497816593884","20.5","98","2873","104"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","52.5","9.1","43.4","96.69658886894076","3.3034111310592458","47.5","91","2693","92"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","14","56","4.3999999999999995","51.6","96.43146796431468","3.5685320356853207","44","44","1189","44"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","49.4","11","38.4","96.79734953064604","3.202650469353948","50.6","110","3506","116"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","78.5","8.3","70.2","96.64610639938319","3.3538936006168076","21.5","83","2507","87"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","63","6.2","56.8","97.0615243342516","2.938475665748393","37","62","2114","64"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","73.2","9.8","63.400000000000006","96.50655021834062","3.4934497816593884","26.8","98","2873","104"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","15","48","4.3999999999999995","43.6","96.43146796431468","3.5685320356853207","52","44","1189","44"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","41.2","11","30.200000000000003","96.79734953064604","3.202650469353948","58.8","110","3506","116"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","71.3","8.3","63","96.64610639938319","3.3538936006168076","28.7","83","2507","87"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","64.5","9.8","54.7","96.50655021834062","3.4934497816593884","35.5","98","2873","104"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","16","79.6","6.5","73.1","96.07013301088271","3.9298669891172913","20.4","65","1589","65"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","62","8.3","53.7","96.64610639938319","3.3538936006168076","38","83","2507","87"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","56.7","9.8","46.900000000000006","96.50655021834062","3.4934497816593884","43.3","98","2873","104"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","54","6.2","47.8","97.0615243342516","2.938475665748393","46","62","2114","64"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","17","72.4","6.5","65.9","96.07013301088271","3.9298669891172913","27.6","65","1589","65"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","76.6","11.5","65.1","96.96221289207212","3.0377871079278833","23.400000000000002","115","3926","123"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","49.4","9.8","39.599999999999994","96.50655021834062","3.4934497816593884","50.6","98","2873","104"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","52.6","8.3","44.3","96.64610639938319","3.3538936006168076","47.4","83","2507","87"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","46.3","6.2","40.099999999999994","97.0615243342516","2.938475665748393","53.7","62","2114","64"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","18","63.800000000000004","6.5","57.300000000000004","96.07013301088271","3.9298669891172913","36.199999999999996","65","1589","65"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","70.7","11.5","59.2","96.96221289207212","3.0377871079278833","29.299999999999997","115","3926","123"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","81.1","10.6","70.5","96.68442865600947","3.315571343990527","18.9","106","3266","112"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","43.8","8.3","35.5","96.64610639938319","3.3538936006168076","56.2","83","2507","87"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","19","54.1","6.5","47.6","96.07013301088271","3.9298669891172913","45.9","65","1589","65"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","78.7","7.9","70.8","96.83275395905756","3.1672460409424485","21.3","79","2507","82"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","48","61.6","11.5","50.1","96.96221289207212","3.0377871079278833","38.4","115","3926","123"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","74.5","10.6","63.9","96.68442865600947","3.315571343990527","25.5","106","3266","112"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","71.4","7.9","63.50000000000001","96.83275395905756","3.1672460409424485","28.599999999999998","79","2507","82"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","79.5","9.4","70.1","96.7202361429977","3.279763857002296","20.5","94","2949","100"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","20","46.099999999999994","6.5","39.599999999999994","96.07013301088271","3.9298669891172913","53.900000000000006","65","1589","65"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","65","10.6","54.4","96.68442865600947","3.315571343990527","35","106","3266","112"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","49","52.5","11.5","41","96.96221289207212","3.0377871079278833","47.5","115","3926","123"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","71.3","9.4","61.9","96.7202361429977","3.279763857002296","28.7","94","2949","100"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","62.2","7.9","54.300000000000004","96.83275395905756","3.1672460409424485","37.8","79","2507","82"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","21","79.7","8","71.7","96.0538979788258","3.946102021174206","20.3","80","1996","82"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","44.3","9.1","35.199999999999996","96.69658886894076","3.3034111310592458","55.7","91","2693","92"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","56.2","10.6","45.6","96.68442865600947","3.315571343990527","43.8","106","3266","112"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","52.800000000000004","7.9","44.900000000000006","96.83275395905756","3.1672460409424485","47.199999999999996","79","2507","82"
"48","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","50","45.099999999999994","11.5","33.599999999999994","96.96221289207212","3.0377871079278833","54.900000000000006","115","3926","123"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","46.699999999999996","10.6","36.099999999999994","96.68442865600947","3.315571343990527","53.300000000000004","106","3266","112"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","22","72.9","8","64.9","96.0538979788258","3.946102021174206","27.1","80","1996","82"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","62.3","9.4","52.9","96.7202361429977","3.279763857002296","37.7","94","2949","100"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","23","64","8","56","96.0538979788258","3.946102021174206","36","80","1996","82"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","44.099999999999994","7.9","36.199999999999996","96.83275395905756","3.1672460409424485","55.900000000000006","79","2507","82"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","78.2","10.5","67.7","96.62816109896971","3.3718389010302845","21.8","105","3095","108"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","53.599999999999994","9.4","44.199999999999996","96.7202361429977","3.279763857002296","46.400000000000006","94","2949","100"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","41","80.7","11.799999999999999","68.9","96.700706991359","3.2992930086410057","19.3","118","3693","126"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","24","54.8","8","46.8","96.0538979788258","3.946102021174206","45.2","80","1996","82"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","31","77.6","8.6","69","97.01095981401528","2.9890401859847224","22.400000000000002","86","2921","90"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","69.3","10.5","58.8","96.62816109896971","3.3718389010302845","30.7","105","3095","108"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","45.4","9.4","36","96.7202361429977","3.279763857002296","54.6","94","2949","100"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","25","47","8","39","96.0538979788258","3.946102021174206","53","80","1996","82"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","32","71.7","8.6","63.1","97.01095981401528","2.9890401859847224","28.299999999999997","86","2921","90"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","42","74.3","11.799999999999999","62.5","96.700706991359","3.2992930086410057","25.7","118","3693","126"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","60.6","10.5","50.1","96.62816109896971","3.3718389010302845","39.4","105","3095","108"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","78.2","11.1","67.10000000000001","96.57455382843983","3.425446171560161","21.8","111","3355","119"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","26","79.6","9.4","70.19999999999999","96.07686148919136","3.923138510808647","20.4","94","2400","98"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","43","64.7","11.799999999999999","52.900000000000006","96.700706991359","3.2992930086410057","35.3","118","3693","126"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","33","61.8","8.6","53.199999999999996","97.01095981401528","2.9890401859847224","38.2","86","2921","90"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","27","72.6","9.4","63.199999999999996","96.07686148919136","3.923138510808647","27.400000000000002","94","2400","98"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","37","73.2","11.1","62.1","96.57455382843983","3.425446171560161","26.8","111","3355","119"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","34","52.5","8.6","43.9","97.01095981401528","2.9890401859847224","47.5","86","2921","90"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","44","55.7","11.799999999999999","43.900000000000006","96.700706991359","3.2992930086410057","44.3","118","3693","126"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","53.9","10.5","43.4","96.62816109896971","3.3718389010302845","46.1","105","3095","108"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","28","64.2","9.4","54.800000000000004","96.07686148919136","3.923138510808647","35.8","94","2400","98"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","38","63.6","11.1","52.5","96.57455382843983","3.425446171560161","36.4","111","3355","119"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","45","47.699999999999996","11.799999999999999","35.9","96.700706991359","3.2992930086410057","52.300000000000004","118","3693","126"
"50","legal","random","BA","30","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","40","45.699999999999996","10.5","35.199999999999996","96.62816109896971","3.3718389010302845","54.300000000000004","105","3095","108"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","35","44.699999999999996","8.6","36.099999999999994","97.01095981401528","2.9890401859847224","55.300000000000004","86","2921","90"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","29","54","9.4","44.6","96.07686148919136","3.923138510808647","46","94","2400","98"
"55","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","0","50","0","50","0","0","50","0","0","0"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","46","80.3","13.200000000000001","67.1","96.66351159488879","3.3364884051112162","19.7","132","4085","141"
"52","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","39","54.8","11.1","43.699999999999996","96.57455382843983","3.425446171560161","45.2","111","3355","119"
"53","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","36","79.6","9.700000000000001","69.89999999999999","97.06053550640279","2.9394644935972063","20.4","97","3335","101"
"54","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","30","46","9.4","36.6","96.07686148919136","3.923138510808647","54","94","2400","98"
"51","legal","random","BA","50","70","5","95","80","75","1000","2","0.1","0.1","0.5","1","1","50","47","74.9","13.200000000000001","61.7","96.66351159488879","3.3364884051112162","25.1","132","4085","141"
